-71.1902,42.2826,-8844.329748
-71.1874,42.2826,-9076.199966
-71.1874,42.2854,-9153.008627
-71.1846,42.2798,-9250.015225
-71.1846,42.2826,-9327.230215
-71.1846,42.2854,-9400.363728
-71.1846,42.2882,-9472.542545
-71.1818,42.277,-9455.947193
-71.1818,42.2798,-9535.298999
-71.1818,42.2826,-9601.990725
-71.1818,42.2854,-9666.042589
-71.1818,42.2882,-9732.467299
-71.1818,42.291,-9802.488857
-71.179,42.2798,-9867.532872
-71.179,42.2826,-9906.04914
-71.179,42.2854,-9951.521003
-71.179,42.2882,-10008.0233
-71.179,42.291,-10073.42967
-71.179,42.2938,-10145.35966
-71.1762,42.2798,-10277.32305
-71.1762,42.2826,-10241.94809
-71.1762,42.2854,-10255.4118
-71.1762,42.2882,-10298.73297
-71.1762,42.291,-10358.63418
-71.1762,42.2938,-10428.52875
-71.1734,42.2686,-10382.02534
-71.1734,42.2742,-10929.70265
-71.1734,42.277,-11817.00522
-71.1734,42.2798,-10791.34141
-71.1734,42.2826,-10591.50479
-71.1734,42.2854,-10571.10988
-71.1734,42.2882,-10603.54769
-71.1734,42.291,-10659.09313
-71.1734,42.2938,-10727.08286
-71.1734,42.2966,-10803.16114
-71.1734,42.3498,-12981.07516
-71.1734,42.3526,-12761.82504
-71.1706,42.2658,-10519.29402
-71.1706,42.2686,-10887.29553
-71.1706,42.2714,-11706.74517
-71.1706,42.2742,-11896.55162
-71.1706,42.277,-11431.89162
-71.1706,42.2798,-11070.72868
-71.1706,42.2826,-10912.71624
-71.1706,42.2854,-10892.80806
-71.1706,42.2882,-10923.86966
-71.1706,42.291,-10977.86338
-71.1706,42.2938,-11044.29098
-71.1706,42.2966,-11118.77384
-71.1706,42.2994,-11199.94201
-71.1706,42.347,-13788.08606
-71.1706,42.3498,-13963.68065
-71.1706,42.3526,-13621.92206
-71.1706,42.3554,-13118.38276
-71.1678,42.263,-10573.18464
-71.1678,42.2658,-12426.2068
-71.1678,42.2686,-11269.62805
-71.1678,42.2714,-11350.95678
-71.1678,42.2742,-11841.31515
-71.1678,42.277,-11493.84031
-71.1678,42.2798,-11283.45038
-71.1678,42.2826,-11224.89269
-71.1678,42.2854,-11230.80752
-71.1678,42.2882,-11268.03635
-71.1678,42.291,-11321.97933
-71.1678,42.2938,-11386.44553
-71.1678,42.2966,-11457.56714
-71.1678,42.2994,-11533.94908
-71.1678,42.3358,-17662.71264
-71.1678,42.3386,-16383.20105
-71.1678,42.3442,-14583.28766
-71.1678,42.347,-14684.69145
-71.1678,42.3498,-16551.03365
-71.1678,42.3526,-14741.98848
-71.1678,42.3554,-13774.93347
-71.1678,42.3582,-13320.74808
-71.165,42.263,-10539.66928
-71.165,42.2658,-10905.87944
-71.165,42.2686,-11049.70367
-71.165,42.2714,-11184.42936
-71.165,42.2742,-11402.56589
-71.165,42.277,-11699.12867
-71.165,42.2798,-11609.62443
-71.165,42.2826,-11585.56977
-71.165,42.2854,-11614.05931
-71.165,42.2882,-11653.77404
-71.165,42.291,-11703.87564
-71.165,42.2938,-11765.14986
-71.165,42.2966,-11830.6847
-71.165,42.2994,-11895.11823
-71.165,42.3022,-11966.10135
-71.165,42.3358,-19117.60728
-71.165,42.3386,-16924.99191
-71.165,42.3414,-15705.04275
-71.165,42.3442,-15294.4608
-71.165,42.347,-15428.32103
-71.165,42.3498,-16244.62681
-71.165,42.3526,-15091.30879
-71.165,42.3554,-14365.17149
-71.165,42.3582,-13893.51105
-71.1622,42.2602,-10584.43063
-71.1622,42.263,-10718.50149
-71.1622,42.2658,-10860.31324
-71.1622,42.2686,-11016.79006
-71.1622,42.2714,-11206.11007
-71.1622,42.2742,-11450.61773
-71.1622,42.277,-11780.80239
-71.1622,42.2798,-11987.75303
-71.1622,42.2826,-12067.43767
-71.1622,42.2854,-12093.4113
-71.1622,42.2882,-12110.97811
-71.1622,42.291,-12141.22003
-71.1622,42.2938,-12203.10634
-71.1622,42.2966,-12268.12279
-71.1622,42.2994,-12299.53784
-71.1622,42.3358,-16148.48074
-71.1622,42.3386,-16226.81779
-71.1622,42.3414,-16018.40238
-71.1622,42.3442,-15942.42826
-71.1622,42.347,-16152.54414
-71.1622,42.3498,-16252.84487
-71.1622,42.3526,-15525.20377
-71.1622,42.3554,-14977.78356
-71.1594,42.2574,-10751.42003
-71.1594,42.2602,-11889.73704
-71.1594,42.263,-11230.03235
-71.1594,42.2658,-11025.86639
-71.1594,42.2686,-11116.23679
-71.1594,42.2714,-11317.49693
-71.1594,42.2742,-11600.75826
-71.1594,42.277,-12032.85117
-71.1594,42.2798,-12970.67817
-71.1594,42.2826,-12899.43753
-71.1594,42.2854,-12783.94246
-71.1594,42.2882,-12696.87685
-71.1594,42.291,-12646.91442
-71.1594,42.2938,-12747.94672
-71.1594,42.2966,-12918.54362
-71.1594,42.2994,-12781.38644
-71.1594,42.333,-15738.55677
-71.1594,42.3358,-16231.0716
-71.1594,42.3386,-16518.47573
-71.1594,42.3414,-16636.32125
-71.1594,42.3442,-16723.93562
-71.1594,42.347,-16957.85191
-71.1594,42.3498,-17013.24694
-71.1594,42.3526,-16304.11986
-71.1594,42.3554,-15730.90438
-71.1594,42.3582,-15244.78308
-71.1566,42.2574,-10651.11809
-71.1566,42.2602,-11542.83906
-71.1566,42.263,-11405.28042
-71.1566,42.2658,-11138.18649
-71.1566,42.2686,-11240.05705
-71.1566,42.2714,-11458.93916
-71.1566,42.2742,-11768.18508
-71.1566,42.277,-12244.69109
-71.1566,42.2798,-13272.60261
-71.1566,42.2826,-13730.23334
-71.1566,42.2854,-14554.86165
-71.1566,42.2882,-13532.71877
-71.1566,42.291,-13182.56864
-71.1566,42.2938,-13332.77393
-71.1566,42.2966,-17938.98899
-71.1566,42.333,-16383.87138
-71.1566,42.3358,-17025.65388
-71.1566,42.3386,-17460.7784
-71.1566,42.3414,-17770.93393
-71.1566,42.3442,-17808.3789
-71.1566,42.347,-18281.27579
-71.1566,42.3498,-19543.69037
-71.1566,42.3526,-17461.4986
-71.1566,42.3554,-16661.45512
-71.1566,42.3582,-16206.31639
-71.1538,42.2602,-10857.79672
-71.1538,42.263,-11054.26979
-71.1538,42.2658,-11177.76074
-71.1538,42.2686,-11359.86996
-71.1538,42.2714,-11606.58216
-71.1538,42.2742,-11920.57397
-71.1538,42.277,-12327.05976
-71.1538,42.2798,-12850.19557
-71.1538,42.2826,-13523.4409
-71.1538,42.2854,-15162.18378
-71.1538,42.2882,-14354.72757
-71.1538,42.291,-13647.97037
-71.1538,42.2938,-13558.30903
-71.1538,42.333,-17401.78109
-71.1538,42.3358,-18823.49035
-71.1538,42.3386,-19207.55991
-71.1538,42.3414,-20836.29844
-71.1538,42.3442,-19025.33485
-71.1538,42.347,-20255.30591
-71.1538,42.3498,-22962.65552
-71.1538,42.3526,-18854.27703
-71.1538,42.3554,-17776.89248
-71.1538,42.3582,-17486.7154
-71.151,42.2602,-10789.98402
-71.151,42.263,-11030.75736
-71.151,42.2658,-11252.91265
-71.151,42.2686,-11491.54842
-71.151,42.2714,-11764.96855
-71.151,42.2742,-12082.17685
-71.151,42.277,-12454.34279
-71.151,42.2798,-12903.64145
-71.151,42.2826,-13511.97208
-71.151,42.2854,-14661.25284
-71.151,42.2882,-15430.25756
-71.151,42.291,-14026.05002
-71.151,42.2938,-13745.4989
-71.151,42.3358,-24256.50417
-71.151,42.3386,-21449.15267
-71.151,42.3414,-20610.84137
-71.151,42.3442,-19742.6709
-71.151,42.347,-21429.19166
-71.151,42.3498,-22118.13091
-71.151,42.3526,-19916.0042
-71.151,42.3554,-19685.51977
-71.151,42.3582,-18326.40442
-71.1482,42.2574,-10601.96873
-71.1482,42.2602,-10863.18209
-71.1482,42.263,-11119.0499
-71.1482,42.2658,-11376.39905
-71.1482,42.2686,-11648.70342
-71.1482,42.2714,-11946.5505
-71.1482,42.2742,-12274.53329
-71.1482,42.277,-12635.23174
-71.1482,42.2798,-13043.79078
-71.1482,42.2826,-13567.71779
-71.1482,42.2854,-14519.71473
-71.1482,42.2882,-15112.67722
-71.1482,42.291,-14178.00532
-71.1482,42.2938,-13956.4517
-71.1482,42.2966,-13921.08938
-71.1482,42.3386,-20619.71739
-71.1482,42.3414,-20158.26935
-71.1482,42.3442,-20045.27563
-71.1482,42.347,-20771.13843
-71.1482,42.3498,-21673.583
-71.1482,42.3526,-20367.51102
-71.1482,42.3554,-22044.05722
-71.1482,42.3582,-21514.49867
-71.1454,42.2518,-10231.37395
-71.1454,42.2546,-10480.47949
-71.1454,42.2574,-10735.52077
-71.1454,42.2602,-10994.88342
-71.1454,42.263,-11259.97262
-71.1454,42.2658,-11536.86282
-71.1454,42.2686,-11834.91814
-71.1454,42.2714,-12162.35948
-71.1454,42.2742,-12517.89771
-71.1454,42.277,-12884.42581
-71.1454,42.2798,-13253.82291
-71.1454,42.2826,-13653.8225
-71.1454,42.2854,-14282.02422
-71.1454,42.2882,-14280.30221
-71.1454,42.291,-14220.31623
-71.1454,42.2938,-14187.74752
-71.1454,42.2966,-14206.24709
-71.1454,42.3414,-20373.95739
-71.1454,42.3442,-20484.73925
-71.1454,42.347,-20708.38508
-71.1454,42.3498,-21003.38438
-71.1454,42.3526,-20814.72209
-71.1454,42.3554,-20854.93902
-71.1454,42.3582,-20215.52068
-71.1454,42.361,-18828.42394
-71.1426,42.2378,-9368.565489
-71.1426,42.2406,-9519.063709
-71.1426,42.2434,-9713.174165
-71.1426,42.2462,-9929.210128
-71.1426,42.249,-10159.91845
-71.1426,42.2518,-10400.86532
-71.1426,42.2546,-10648.75568
-71.1426,42.2574,-10902.15835
-71.1426,42.2602,-11162.2859
-71.1426,42.263,-11433.62968
-71.1426,42.2658,-11724.40616
-71.1426,42.2686,-12047.10896
-71.1426,42.2714,-12419.85384
-71.1426,42.2742,-12854.84689
-71.1426,42.277,-13270.24513
-71.1426,42.2798,-13595.91512
-71.1426,42.2826,-13885.58804
-71.1426,42.2854,-14161.36397
-71.1426,42.2882,-14334.62792
-71.1426,42.291,-14435.32854
-71.1426,42.2938,-14508.82749
-71.1426,42.2966,-14559.47944
-71.1426,42.2994,-14617.412
-71.1426,42.3414,-20414.87841
-71.1426,42.3442,-22259.02469
-71.1426,42.347,-21608.79024
-71.1426,42.3498,-22052.98992
-71.1426,42.3526,-22033.05328
-71.1426,42.3554,-21555.49281
-71.1426,42.3582,-20710.65828
-71.1426,42.361,-19789.7912
-71.1426,42.3638,-18546.48235
-71.1398,42.235,-10515.24427
-71.1398,42.2378,-9607.418303
-71.1398,42.2406,-9712.233902
-71.1398,42.2434,-9898.770798
-71.1398,42.2462,-10115.0543
-71.1398,42.249,-10350.55962
-71.1398,42.2518,-10596.63731
-71.1398,42.2546,-10846.90546
-71.1398,42.2574,-11099.8432
-71.1398,42.2602,-11358.96282
-71.1398,42.263,-11632.09559
-71.1398,42.2658,-11931.07994
-71.1398,42.2686,-12273.77672
-71.1398,42.2714,-12701.20424
-71.1398,42.2742,-13413.66484
-71.1398,42.277,-14094.83518
-71.1398,42.2798,-14222.90719
-71.1398,42.2826,-14326.1014
-71.1398,42.2854,-14519.5302
-71.1398,42.2882,-14688.47773
-71.1398,42.291,-14858.88278
-71.1398,42.2938,-15038.44663
-71.1398,42.2966,-15028.94105
-71.1398,42.2994,-15022.06604
-71.1398,42.3022,-15099.56416
-71.1398,42.3442,-21638.98861
-71.1398,42.347,-23319.68419
-71.1398,42.3498,-25642.58894
-71.1398,42.3526,-24991.49856
-71.1398,42.3554,-23780.6697
-71.1398,42.3582,-22069.69486
-71.1398,42.361,-20741.5598
-71.1398,42.3638,-19440.36354
-71.137,42.2322,-9160.302391
-71.137,42.235,-9519.442302
-71.137,42.2378,-9765.261073
-71.137,42.2406,-9929.021111
-71.137,42.2434,-10103.87586
-71.137,42.2462,-10321.88717
-71.137,42.249,-10570.58826
-71.137,42.2518,-10830.18092
-71.137,42.2546,-11085.46235
-71.137,42.2574,-11335.19518
-71.137,42.2602,-11586.86354
-71.137,42.263,-11853.42657
-71.137,42.2658,-12152.80162
-71.137,42.2686,-12502.13915
-71.137,42.2714,-12936.0769
-71.137,42.2742,-13591.40074
-71.137,42.277,-14861.4851
-71.137,42.2798,-15645.26521
-71.137,42.2826,-14991.22081
-71.137,42.2854,-15325.9912
-71.137,42.2882,-15292.29935
-71.137,42.291,-15477.66134
-71.137,42.2938,-17306.10213
-71.137,42.2966,-15648.24188
-71.137,42.2994,-15451.72094
-71.137,42.3022,-15510.55269
-71.137,42.305,-15654.28904
-71.137,42.347,-24389.94175
-71.137,42.3498,-27082.84646
-71.137,42.3526,-29169.40597
-71.137,42.3554,-27462.65975
-71.137,42.3582,-23872.94461
-71.137,42.361,-22084.53516
-71.137,42.3638,-21962.95998
-71.1342,42.2322,-9260.138783
-71.1342,42.235,-9723.03779
-71.1342,42.2378,-10271.70754
-71.1342,42.2406,-10241.83601
-71.1342,42.2434,-10328.59796
-71.1342,42.2462,-10552.7517
-71.1342,42.249,-10836.4321
-71.1342,42.2518,-11133.71731
-71.1342,42.2546,-11390.55575
-71.1342,42.2574,-11626.74722
-71.1342,42.2602,-11856.37671
-71.1342,42.263,-12099.42103
-71.1342,42.2658,-12392.73953
-71.1342,42.2686,-12784.62891
-71.1342,42.2714,-13121.42023
-71.1342,42.2742,-13650.08414
-71.1342,42.277,-14441.39636
-71.1342,42.2798,-16026.06743
-71.1342,42.2826,-15901.30226
-71.1342,42.2854,-15779.60538
-71.1342,42.2882,-16338.16436
-71.1342,42.291,-15903.36371
-71.1342,42.2938,-16215.62133
-71.1342,42.2966,-15944.56322
-71.1342,42.2994,-15857.87881
-71.1342,42.3022,-15939.31416
-71.1342,42.305,-16105.95702
-71.1342,42.3078,-16322.61478
-71.1342,42.347,-25465.01767
-71.1342,42.3498,-30495.25733
-71.1342,42.3526,-36528.01753
-71.1342,42.3554,-39409.30714
-71.1342,42.3582,-25927.82806
-71.1342,42.361,-23116.50448
-71.1342,42.3638,-22266.15832
-71.1342,42.3666,-19760.65149
-71.1314,42.2294,-8989.291385
-71.1314,42.2322,-9341.941273
-71.1314,42.235,-9923.55866
-71.1314,42.2378,-13191.07704
-71.1314,42.2406,-10515.07849
-71.1314,42.2434,-10536.02607
-71.1314,42.2462,-10810.92299
-71.1314,42.249,-11177.10593
-71.1314,42.2518,-12117.99651
-71.1314,42.2546,-11810.552
-71.1314,42.2574,-12017.53998
-71.1314,42.2602,-12192.88879
-71.1314,42.263,-12373.46295
-71.1314,42.2658,-12616.79545
-71.1314,42.2686,-12959.70865
-71.1314,42.2714,-13267.28508
-71.1314,42.2742,-13717.4041
-71.1314,42.277,-14314.01204
-71.1314,42.2798,-15091.11121
-71.1314,42.2826,-16017.87724
-71.1314,42.2854,-17141.17119
-71.1314,42.2882,-16798.6065
-71.1314,42.291,-16180.85739
-71.1314,42.2938,-16113.86911
-71.1314,42.2966,-16340.30666
-71.1314,42.2994,-16341.83724
-71.1314,42.3022,-16400.40239
-71.1314,42.305,-16593.37184
-71.1314,42.3078,-17476.59318
-71.1314,42.3106,-17066.42402
-71.1314,42.3134,-17312.15868
-71.1314,42.3498,-35617.55549
-71.1314,42.3526,-46849.9698
-71.1314,42.3554,-34821.67084
-71.1314,42.3582,-26516.42779
-71.1314,42.361,-23589.70291
-71.1314,42.3638,-22304.82334
-71.1314,42.3666,-20182.45254
-71.1314,42.3722,-17892.73358
-71.1286,42.2322,-9360.621023
-71.1286,42.235,-9771.069772
-71.1286,42.2378,-10204.46693
-71.1286,42.2406,-10442.27742
-71.1286,42.2434,-10724.65303
-71.1286,42.2462,-11131.98344
-71.1286,42.249,-11669.05209
-71.1286,42.2518,-12128.88074
-71.1286,42.2546,-12427.4026
-71.1286,42.2574,-12639.71781
-71.1286,42.2602,-12656.56572
-71.1286,42.263,-12684.33365
-71.1286,42.2658,-12826.40332
-71.1286,42.2686,-13069.54615
-71.1286,42.2714,-13392.27187
-71.1286,42.2742,-13804.16402
-71.1286,42.277,-14318.05513
-71.1286,42.2798,-14969.2074
-71.1286,42.2826,-16008.33512
-71.1286,42.2854,-20008.82527
-71.1286,42.2882,-17552.38758
-71.1286,42.291,-16463.16979
-71.1286,42.2938,-16345.4602
-71.1286,42.2966,-16469.03987
-71.1286,42.2994,-16645.62386
-71.1286,42.3022,-16836.28008
-71.1286,42.305,-17079.69681
-71.1286,42.3078,-17364.19738
-71.1286,42.3106,-17626.73247
-71.1286,42.3134,-17899.55045
-71.1286,42.3162,-18184.30378
-71.1286,42.3498,-29133.55655
-71.1286,42.3526,-36668.43664
-71.1286,42.3554,-28753.62626
-71.1286,42.3582,-25443.27959
-71.1286,42.361,-23392.98191
-71.1286,42.3638,-22181.73499
-71.1286,42.3666,-20423.72881
-71.1286,42.3694,-19243.28952
-71.1286,42.3722,-18285.85743
-71.1258,42.2322,-9359.810331
-71.1258,42.235,-9687.638154
-71.1258,42.2378,-10028.00709
-71.1258,42.2406,-10382.46821
-71.1258,42.2434,-10777.69484
-71.1258,42.2462,-11264.07619
-71.1258,42.249,-12338.54885
-71.1258,42.2518,-13394.02081
-71.1258,42.2546,-13656.76492
-71.1258,42.2574,-14223.96441
-71.1258,42.2602,-13358.24848
-71.1258,42.263,-13014.03237
-71.1258,42.2658,-13038.90439
-71.1258,42.2686,-13228.39492
-71.1258,42.2714,-13524.27952
-71.1258,42.2742,-13913.45965
-71.1258,42.277,-14389.85689
-71.1258,42.2798,-14957.23329
-71.1258,42.2826,-15704.8362
-71.1258,42.2854,-16674.05466
-71.1258,42.2882,-17128.04767
-71.1258,42.291,-16614.6541
-71.1258,42.2938,-16637.54438
-71.1258,42.2966,-16788.06253
-71.1258,42.2994,-17031.18389
-71.1258,42.3022,-17322.64079
-71.1258,42.305,-17641.00898
-71.1258,42.3078,-17968.16245
-71.1258,42.3106,-18283.5454
-71.1258,42.3134,-18580.30536
-71.1258,42.3162,-18865.7789
-71.1258,42.319,-19154.48908
-71.1258,42.3526,-30320.8447
-71.1258,42.3554,-26408.70923
-71.1258,42.3582,-24878.44608
-71.1258,42.361,-23095.66103
-71.1258,42.3638,-21881.86297
-71.1258,42.3666,-20789.33272
-71.1258,42.3694,-19628.47503
-71.123,42.235,-9666.218791
-71.123,42.2434,-10744.76997
-71.123,42.2462,-11266.37044
-71.123,42.249,-12038.70463
-71.123,42.2518,-13058.41323
-71.123,42.2546,-15178.51392
-71.123,42.2574,-16506.4415
-71.123,42.2602,-13888.55873
-71.123,42.263,-13246.28907
-71.123,42.2658,-13239.35385
-71.123,42.2686,-13382.80607
-71.123,42.2714,-13655.24724
-71.123,42.2742,-14046.44696
-71.123,42.277,-14544.99046
-71.123,42.2798,-15051.82528
-71.123,42.2826,-15532.39042
-71.123,42.2854,-16028.25164
-71.123,42.2882,-16429.29556
-71.123,42.291,-17077.56472
-71.123,42.2938,-17090.99453
-71.123,42.2966,-17207.43313
-71.123,42.2994,-17538.02413
-71.123,42.3022,-17928.71307
-71.123,42.305,-18337.45771
-71.123,42.3078,-18739.8302
-71.123,42.3106,-19110.75544
-71.123,42.3134,-19415.17436
-71.123,42.3162,-19674.05899
-71.123,42.319,-19930.42727
-71.123,42.3218,-20215.95643
-71.123,42.3526,-27582.05024
-71.123,42.3554,-25868.67291
-71.123,42.3582,-24309.47542
-71.123,42.361,-23092.32384
-71.123,42.3638,-22169.92584
-71.123,42.3666,-21622.68366
-71.1202,42.2434,-10721.34851
-71.1202,42.2462,-11210.69553
-71.1202,42.249,-11871.15618
-71.1202,42.2518,-12970.29332
-71.1202,42.2546,-46277.33532
-71.1202,42.2574,-14771.3005
-71.1202,42.2602,-13565.05331
-71.1202,42.263,-13287.86773
-71.1202,42.2658,-13510.74027
-71.1202,42.2686,-13507.17286
-71.1202,42.2714,-13767.60223
-71.1202,42.2742,-14184.71481
-71.1202,42.277,-14927.76829
-71.1202,42.2798,-15598.48323
-71.1202,42.2826,-15592.28049
-71.1202,42.2854,-15998.72058
-71.1202,42.2882,-16392.9634
-71.1202,42.291,-16977.48015
-71.1202,42.2938,-17353.73827
